Neighborhood,Status,Summary,Address,Created at Local,Acknowledged at Local,Closed at Local,Time
,Archived,ADS: Garbage Missed Pick-up,"674 Lee Rd Macon 31204, United States",01/03/2020  12:59 AM,01/03/2020  06:36 AM,01/27/2020  04:28 PM,24.64513889
V,Archived,ADS: Garbage Cart Replacement,"254 Cleveland Ave Macon 31204, United States",01/03/2020  08:49 AM,01/03/2020  10:29 AM,02/07/2020  08:13 AM,34.975
,Archived,ADS: Recycling Cart,"2659-2699 Gwinett Dr Macon, GA, 31204, USA",01/03/2020  03:53 PM,01/15/2020  01:27 PM,01/23/2020  07:49 AM,19.66388889
,Archived,S-WASTE: Animal - Dead Pickup Request,"1990 Ingleside Ave Macon 31204, United States",01/04/2020  05:06 PM,01/05/2020  03:49 PM,01/08/2020  05:10 PM,4.002777778
V,Archived,ADS: Recycling Missed Pick-up,"293 Corbin Ave Macon 31204, United States",01/05/2020  08:48 AM,01/06/2020  06:59 AM,01/07/2020  06:50 AM,1.918055556
,Archived,ADS: Garbage Missed Pick-up,"2922 Victoria Cir Macon, GA, 31204, USA",01/05/2020  09:33 AM,01/06/2020  07:08 AM,01/14/2020  06:36 AM,8.877083333
,Archived,BEAUTIFICATION: Tree - Diseased and /or Dead,"2767 N Ellenwood Cir Macon, GA, 31204, USA",01/05/2020  06:38 PM,03/04/2020  12:07 PM,04/06/2020  06:32 AM,91.49583333
PH,Archived,P-WORKS: Right-of-Way,"Baxter Ave Macon, GA, 31201, USA",01/06/2020  09:14 AM,01/06/2020  09:14 AM,01/08/2020  03:06 PM,2.244444444
,Archived,P-WORKS: Litter,"2601 Napier Ave Macon 31204, United States",01/06/2020  09:22 AM,01/08/2020  07:28 AM,01/08/2020  07:29 AM,1.921527778
,Archived,P-WORKS: Litter,"Edna Place Rd Macon, GA, 31204, USA",01/06/2020  10:11 AM,01/06/2020  10:12 AM,01/06/2020  10:12 AM,0.000694444
,Archived,P-WORKS: Litter,"Dannenberg Ave Macon, GA, 31201, USA",01/06/2020  10:22 AM,01/06/2020  10:23 AM,01/06/2020  10:24 AM,0.001388889
PH,Archived,S-WASTE: Illegal dumping,"170 Forest Ave Macon, GA, 31204, USA",01/07/2020  01:08 PM,01/27/2020  02:01 PM,02/12/2020  08:41 AM,35.81458333
,Archived,P-WORKS: Litter,"3083 Napier Ave Macon 31204, United States",01/08/2020  08:11 AM,01/08/2020  08:56 AM,01/09/2020  08:55 AM,1.030555556
,Archived,P-WORKS: Litter,"3099 Napier Ave Macon 31204, United States",01/08/2020  08:14 AM,01/08/2020  08:56 AM,01/09/2020  08:59 AM,1.03125
,Archived,PROPERTY MAINT - Yards\Premises OR Vacant lot,"1423 Buena Vista Dr Macon, GA, 31204, USA",01/08/2020  08:22 AM,05/29/2020  08:05 AM,05/29/2020  08:05 AM,141.9881944
,Archived,P-WORKS: Litter,"3320 Hillcrest Ave Macon 31204, United States",01/08/2020  08:23 AM,01/08/2020  08:56 AM,01/09/2020  08:58 AM,1.024305556
,Archived,PROPERTY MAINT - Vacant\Abandoned\Dilapidated,"1475 Buena Vista Dr Macon, GA, 31204, USA",01/08/2020  08:35 AM, ,05/29/2020  08:04 AM,141.9784722
,Archived,BEAUTIFICATION: Tree - Diseased and /or Dead,"1418 Buena Vista Dr Macon, GA, 31204, USA",01/08/2020  08:51 AM,03/04/2020  12:07 PM,03/06/2020  03:52 PM,58.29236111
,Archived,PROPERTY MAINT - Vacant\Abandoned\Dilapidated,"1418 Buena Vista Dr Macon, GA, 31204, USA",01/08/2020  08:54 AM,05/29/2020  08:03 AM,05/29/2020  08:04 AM,141.9652778
,Archived,P-WORKS: Right-of-Way,"Westover Dr Macon, GA, 31204, USA",01/08/2020  12:38 PM,01/08/2020  12:38 PM,01/09/2020  10:06 AM,0.894444444
,Archived,PROPERTY MAINT - Vacant\Abandoned\Dilapidated,"1426 Buena Vista Dr Macon, GA, 31204, USA",01/08/2020  02:20 PM,05/29/2020  07:56 AM,05/29/2020  07:56 AM,141.7333333
,Archived,ADS: Garbage Missed Pick-up,"914–998 Holt Ave Macon 31204, United States",01/09/2020  12:39 PM,01/09/2020  12:55 PM,01/17/2020  12:58 PM,8.013194444
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"289 Pio Nono Ave Macon, GA, 31204, USA",01/09/2020  01:30 PM,01/10/2020  04:48 PM,01/14/2020  07:45 AM,4.760416667
V,Archived,ADS: Garbage Cart Replacement,"127 Rogers Ave Macon, GA 31204, USA",01/10/2020  08:04 AM,01/10/2020  11:03 AM,01/13/2020  10:06 AM,3.084722222
V,Archived,ADS: Garbage Missed Pick-up,"353 Buford Pl Macon, GA, 31204, USA",01/10/2020  11:55 AM,01/10/2020  02:24 PM,01/13/2020  03:11 PM,3.136111111
,Archived,S-WASTE: Animal - Dead Pickup Request,"420 General Winship Dr S Macon 31204, United States",01/10/2020  01:01 PM,01/10/2020  04:36 PM,01/13/2020  10:34 AM,2.897916667
V,Archived,ADS: Garbage Missed Pick-up,"125 Desoto Pl Macon 31204, United States",01/10/2020  06:28 PM,01/13/2020  06:53 AM,01/22/2020  10:31 AM,11.66875
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"3711 Eldorado Dr Macon 31204, United States",01/11/2020  09:14 AM,01/13/2020  10:08 AM,01/14/2020  07:55 AM,2.945138889
,Archived,ADS: Garbage Missed Pick-up,"585 Pinecrest Rd Macon, GA, 31204, USA",01/11/2020  09:28 AM,01/13/2020  07:07 AM,01/22/2020  10:14 AM,11.03194444
,Archived,S-WASTE: Animal - Dead Pickup Request,"Lamont St & Napier Ave Macon, GA, 31204, USA",01/12/2020  11:43 AM,01/13/2020  10:32 AM,01/23/2020  10:37 AM,10.95416667
,Archived,ADS: Recycling Cart,"4002 Justin Way Macon, GA, 31204, USA",01/12/2020  04:11 PM,01/13/2020  11:22 AM,01/23/2020  07:45 AM,10.64861111
,Archived,ADS: Recycling Cart,"3338 Guthrie Dr Macon, GA, 31204, USA",01/12/2020  07:03 PM,01/13/2020  11:00 AM,02/11/2020  09:26 AM,29.59930556
,Archived,ADS: Garbage Cart,"3338 Guthrie Dr Macon, GA, 31204, USA",01/12/2020  07:04 PM,01/13/2020  10:58 AM,01/23/2020  07:59 AM,10.53819444
,Archived,BEAUTIFICATION: Tree - Down,"679 Herring Dr Macon 31204, United States",01/12/2020  07:52 PM,03/04/2020  12:07 PM,08/24/2020  08:30 AM,224.5263889
,Archived,TRAFFIC ENG: Signal Timing,"2740 Riverside Dr Macon, GA 31204, USA",01/13/2020  06:52 AM, ,01/14/2020  08:11 AM,1.054861111
,Archived,P-WORKS: Right-of-Way,"Parker Ave Macon, GA, 31204, USA",01/13/2020  08:01 AM,01/13/2020  08:01 AM,01/13/2020  05:08 PM,0.379861111
,Archived,S-WASTE: Animal - Dead Pickup Request,"Napier Ave Macon, GA, 31204, USA",01/13/2020  09:54 AM,01/13/2020  10:32 AM,01/23/2020  08:16 AM,9.931944444
,Archived,P-WORKS: Cut Right-Of-Way,"2327 Parker Ave Macon, GA, 31204, USA",01/13/2020  10:11 AM,01/13/2020  10:13 AM,01/13/2020  11:28 AM,0.053472222
,Archived,BEAUTIFICATION: Tree - Bent - Leaning,"Herring Dr Macon, GA, 31204, USA",01/13/2020  02:58 PM,01/13/2020  02:58 PM,02/20/2020  06:20 AM,37.64027778
,Archived,S-WASTE: Illegal dumping,"2545 Randall Pl Macon 31204, United States",01/13/2020  11:29 PM,01/27/2020  02:14 PM,07/09/2020  11:55 AM,177.5180556
,Archived,PROPERTY MAINT - Yards\Premises OR Vacant lot,"980 Patterson St Macon 31204, United States",01/13/2020  11:33 PM,03/24/2020  12:12 PM,03/24/2020  12:13 PM,70.52777778
,Archived,ADS: Garbage Cart,"3287 Hardy Pl Macon, GA, 31204, USA",01/15/2020  09:05 AM,01/15/2020  10:49 AM,01/20/2020  09:10 AM,5.003472222
,Archived,P-WORKS: Right-of-Way,"Parker Ave Macon, GA, 31204, USA",01/15/2020  09:39 AM,01/15/2020  09:39 AM,01/16/2020  05:07 PM,1.311111111
,Archived,ADS: Garbage Cart,"3266 Arnwood Ave Macon, GA, 31204, USA",01/16/2020  10:13 AM,01/16/2020  12:03 PM,01/29/2020  09:04 AM,12.95208333
,Archived,ADS: Recycling Cart,"3266 Arnwood Ave Macon, GA, 31204, USA",01/16/2020  10:15 AM,01/16/2020  11:38 AM,02/21/2020  09:31 AM,35.96944444
V,Archived,ADS: Recycling Cart,"179 Pierce Ave Macon, GA, 31204, USA",01/16/2020  11:38 AM,01/16/2020  11:40 AM,02/27/2020  11:40 AM,42.00138889
,Archived,BEAUTIFICATION: Tree - Diseased and /or Dead,"618 Lee Rd Macon, GA, 31204, USA",01/16/2020  01:45 PM,03/04/2020  12:07 PM,12/22/2020  10:22 AM,340.8590278
,Archived,ADS: Garbage Cart Replacement,"540 Overlook Rd Macon, GA, 31204, USA",01/17/2020  11:42 AM,01/30/2020  08:52 AM,02/17/2020  09:13 AM,30.89652778
,Archived,S-WASTE: Animal - Dead Pickup Request,"Lamont Ave & Napier Ave Macon, GA, 31204, USA",01/17/2020  07:31 PM,01/22/2020  08:08 AM,01/23/2020  08:16 AM,5.53125
,Archived,TRAFFIC ENG: Signal Timing,"2900 Riverside Dr Macon, GA, 31204, USA",01/19/2020  06:40 PM,01/22/2020  10:39 AM,01/22/2020  10:41 AM,2.667361111
,Archived,P-WORKS: Sidewalk,"2656 Napier Ave Macon, GA, 31204, USA",01/21/2020  09:59 AM,01/21/2020  10:51 AM,10/08/2020  09:59 AM,261
,Open,TRAFFIC ENG: Signal Timing,"510 Us-41 Macon, GA 31204, USA",01/22/2020  05:12 PM, , ,#VALUE!
,Archived,ADS: Recycling Cart,"770 Claburn Rd Macon, GA, 31204, USA",01/22/2020  08:29 PM,01/24/2020  01:33 PM,02/07/2020  08:53 AM,15.51666667
V,Archived,ADS: Recycling Cart,"2548 Vineville Ave Macon, GA, 31204, USA",01/23/2020  11:32 AM,01/24/2020  01:31 PM,02/07/2020  08:15 AM,14.86319444
,Open,TRAFFIC ENG: Signal Timing,"1809 Hardeman Ave Macon 31201, United States",01/23/2020  12:08 PM, , ,#VALUE!
,Archived,BEAUTIFICATION: Tree - Diseased and /or Dead,"2554 Nancelon Cir S Macon 31204, United States",01/23/2020  02:05 PM,03/02/2020  06:23 AM,08/24/2020  07:48 AM,213.7381944
,Archived,P-WORKS: Litter,"Roy St Macon, GA, 31204, USA",01/24/2020  10:33 AM,01/24/2020  10:33 AM,01/24/2020  10:36 AM,0.002083333
,Archived,P-WORKS: Litter,"Para Pl Macon, GA, 31204, USA",01/24/2020  10:37 AM,01/24/2020  10:37 AM,01/24/2020  10:38 AM,0.000694444
V,Archived,ADS: Garbage Missed Pick-up,"261 Pio Nono Ave Macon, GA, 31204, USA",01/24/2020  01:21 PM,01/24/2020  01:29 PM,01/29/2020  08:56 AM,4.815972222
,Archived,PROPERTY MAINT - Abandoned/ Inoperable/Junk Cars or Vehicles,"580 Captain Kell Dr Macon, GA, 31204, USA",01/24/2020  01:56 PM, ,03/25/2020  10:06 AM,60.84027778
,Archived,ADS: Garbage Missed Pick-up,"3215 Arnwood Ave Macon, GA 31204, USA",01/24/2020  03:52 PM,01/25/2020  08:53 AM,01/28/2020  10:49 AM,3.789583333
,Archived,ADS: Recycling Missed Pick-up,"2841 Gwinette Dr Macon, GA, 31204, USA",01/25/2020  09:59 PM,01/27/2020  08:46 AM,01/27/2020  02:13 PM,1.676388889
,Open,FACILITIES MGMT: Traffic Signals & Signs,"1002–1048 Patterson St Macon 31204, United States",01/27/2020  01:56 AM, , ,#VALUE!
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"362 Buford Pl Macon 31204, United States",01/27/2020  06:17 AM,01/28/2020  03:19 PM,01/29/2020  04:18 PM,2.417361111
,Archived,P-WORKS: Litter,"3391 Mercer University Dr Macon 31204, United States",01/27/2020  08:20 AM,01/28/2020  05:22 PM,01/28/2020  05:22 PM,1.376388889
,Archived,P-WORKS: Litter,"Hillcrest Ave Macon, GA, 31204, USA",01/27/2020  09:19 AM,01/27/2020  09:19 AM,01/27/2020  09:20 AM,0.000694444
,Archived,TRAFFIC ENG: Signal Timing,"164 & Hardeman Ave Macon, GA, 31201, USA",01/27/2020  09:41 AM, ,03/19/2021  05:07 PM,417.3097222
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2627 Napier Ave Macon, GA, 31204, USA",01/27/2020  10:25 AM,01/28/2020  11:06 AM,01/28/2020  11:07 AM,1.029166667
,Archived,P-WORKS: Litter,"Cherry Ave Macon, GA, 31204, USA",01/27/2020  12:04 PM,01/27/2020  12:04 PM,01/27/2020  12:04 PM,0
,Archived,P-WORKS: Litter,"3199 Mercer University Dr Macon 31204, United States",01/27/2020  12:11 PM,01/27/2020  12:58 PM,01/28/2020  05:24 PM,1.217361111
,Archived,S-WASTE: Illegal dumping,"996 Key St Macon, GA, 31204, USA",01/27/2020  01:00 PM,06/03/2020  03:09 PM,06/25/2020  08:25 AM,149.8090278
,Archived,P-WORKS: Litter,"Brookdale Ave Macon, GA, 31204, USA",01/27/2020  01:21 PM,01/27/2020  01:21 PM,01/27/2020  01:21 PM,0
V,Archived,ADS: Garbage Cart,"156 Rogers Ave Macon, GA, 31204, USA",01/27/2020  02:29 PM,01/28/2020  10:24 AM,02/03/2020  09:09 AM,6.777777778
,Archived,P-WORKS: Litter,"Morgan Dr Macon, GA, 31204, USA",01/27/2020  03:50 PM,01/27/2020  03:50 PM,01/27/2020  03:50 PM,0
,Archived,P-WORKS: Litter,"Gordon St Macon, GA, 31204, USA",01/27/2020  03:59 PM,01/27/2020  03:59 PM,01/27/2020  04:00 PM,0.000694444
,Archived,P-WORKS: Litter,"Ernest St Macon, GA, 31204, USA",01/27/2020  04:04 PM,01/27/2020  04:04 PM,01/27/2020  04:04 PM,0
,Archived,P-WORKS: Litter,"Roy St Macon, GA, 31204, USA",01/27/2020  04:06 PM,01/27/2020  04:06 PM,01/27/2020  04:07 PM,0.000694444
,Archived,P-WORKS: Litter,"Para Pl Macon, GA, 31204, USA",01/27/2020  04:08 PM,01/27/2020  04:08 PM,01/27/2020  04:08 PM,0
,Archived,P-WORKS: Litter,"Hawkins Ave Macon, GA, 31204, USA",01/27/2020  04:10 PM,01/27/2020  04:10 PM,01/27/2020  04:10 PM,0
,Archived,P-WORKS: Litter,"Edna Place Rd Macon, GA, 31204, USA",01/28/2020  08:10 AM,01/28/2020  08:10 AM,01/28/2020  08:11 AM,0.000694444
,Archived,P-WORKS: Litter,"Woodrow Pl Macon, GA, 31204, USA",01/28/2020  10:06 AM,01/28/2020  10:06 AM,01/28/2020  10:07 AM,0.000694444
,Archived,P-WORKS: Litter,"Dannenberg Ave Macon, GA, 31201, USA",01/28/2020  10:17 AM,01/28/2020  10:18 AM,01/28/2020  10:18 AM,0.000694444
,Archived,P-WORKS: Litter,"Woodrow Pl Macon, GA, 31204, USA",01/28/2020  01:16 PM,01/28/2020  01:16 PM,01/28/2020  01:18 PM,0.001388889
,Archived,P-WORKS: Litter,"Morgan Dr Macon, GA, 31204, USA",01/28/2020  01:58 PM,01/28/2020  01:58 PM,01/28/2020  01:59 PM,0.000694444
,Archived,P-WORKS: Litter,"Mary Dr Macon, GA, 31204, USA",01/28/2020  01:59 PM,01/28/2020  02:00 PM,01/28/2020  02:00 PM,0.000694444
,Archived,P-WORKS: Litter,"Woodrow Pl Macon, GA, 31204, USA",01/28/2020  02:14 PM,01/28/2020  02:15 PM,01/28/2020  02:15 PM,0.000694444
,Archived,S-WASTE: Animal - Dead Pickup Request,"1820 Hardeman Ave Macon, GA 31201, USA",01/29/2020  04:05 PM,02/04/2020  03:27 PM,02/06/2020  10:07 AM,7.751388889
,Archived,S-WASTE: Furniture/Appliances,"505 Double Oak Dr Macon, GA, 31204, USA",01/29/2020  07:52 PM,01/30/2020  08:55 AM,02/05/2020  04:26 PM,6.856944444
,Acknowledged,FACILITIES MGMT: Street Painting,"104 Holt Ave Macon, GA, 31204, USA",01/30/2020  03:34 PM,01/30/2020  03:40 PM, ,#VALUE!
,Archived,ADS: Recycling Cart,"725 Thurmond Dr Macon, GA, 31204, USA",01/30/2020  07:53 PM,01/31/2020  01:30 PM,02/07/2020  08:50 AM,7.539583333
V,Archived,ADS: Recycling Cart,"2555 Ingleside Ave Macon, GA, 31204, USA",01/31/2020  02:46 PM,01/31/2020  04:21 PM,02/17/2020  09:01 AM,16.76041667
,Archived,ADS: Garbage Missed Pick-up,"1350 Dukeswell Ct Macon 31204, United States",01/31/2020  05:59 PM,02/03/2020  06:39 AM,02/06/2020  12:38 PM,5.777083333
,Archived,ADS: Recycling Cart,"705 Thurmond Dr Macon, GA, 31204, USA",02/01/2020  07:21 PM,02/03/2020  11:13 AM,02/13/2020  08:33 AM,11.55
,Archived,S-WASTE: Furniture/Appliances,"705 Thurmond Dr Macon, GA, 31204, USA",02/01/2020  07:24 PM,02/05/2020  04:49 PM,02/06/2020  03:46 PM,4.848611111
PH,Archived,ADS: Garbage Cart Replacement,"191 Holts Ln Macon, GA, 31204, USA",02/03/2020  04:35 PM,02/04/2020  09:20 AM,02/17/2020  08:55 AM,13.68055556
,Archived,TRAFFIC ENG: Signal Timing,"Ga-87 & Riverside Dr Macon, GA, 31204, USA",02/03/2020  06:01 PM,03/30/2021  12:55 PM,03/30/2021  12:56 PM,420.7881944
,Archived,P-WORKS: Litter,"Bailey Ave Macon, GA, 31204, USA",02/04/2020  10:17 AM,02/04/2020  10:40 AM,02/05/2020  05:23 PM,1.295833333
,Archived,S-WASTE: Illegal dumping,"Bailey Ave Macon, GA, 31204, USA",02/04/2020  10:39 AM,02/11/2020  08:57 AM,03/11/2020  08:10 AM,35.89652778
,Archived,P-WORKS: Pot hole,"1801-1833 Forsyth St Macon, GA, 31201, USA",02/04/2020  10:42 AM,02/04/2020  11:42 AM,02/04/2020  03:54 PM,0.216666667
,Archived,P-WORKS: Cut Right-Of-Way,"3182 Georgia Pl Macon, GA, 31204, USA",02/04/2020  11:38 AM,02/04/2020  11:42 AM,02/18/2020  07:52 AM,13.84305556
,Archived,ADS: Service Complaint,"1291 Patterson St Macon, GA, 31204, USA",02/04/2020  12:46 PM,02/04/2020  12:59 PM,02/07/2020  08:21 AM,2.815972222
,Archived,P-WORKS: Road Scraping,"Rockbridge Rd Macon, GA, 31204, USA",02/04/2020  08:30 PM,02/05/2020  07:05 AM,02/05/2020  01:00 PM,0.6875
,Archived,S-WASTE: Furniture/Appliances,"745 Thurmond Dr Macon 31204, United States",02/05/2020  08:07 AM,02/05/2020  04:48 PM,03/04/2020  11:45 AM,28.15138889
V,Archived,ADS: Garbage Cart Replacement,"182 Pio Nono Ave Macon 31204, United States",02/05/2020  11:13 AM,02/05/2020  11:21 AM,04/02/2020  11:45 AM,57.02222222
,Archived,P-WORKS: Cut Right-Of-Way,"Rockbridge Rd Macon, GA, 31204, USA",02/05/2020  01:03 PM,02/05/2020  01:03 PM,02/13/2020  06:52 AM,7.742361111
,Archived,ADS: Garbage Cart Replacement,"1455 Bankston Ave Macon, GA, 31204, USA",02/05/2020  02:06 PM,02/05/2020  02:09 PM,02/21/2020  09:22 AM,15.80277778
,Archived,P-WORKS: Right-of-Way,"2740 Riverside Dr Macon, GA, 31204, USA",02/05/2020  03:36 PM,02/06/2020  07:36 AM,02/10/2020  07:35 AM,4.665972222
,Archived,S-WASTE: Eviction Debris,"746 Thurmond Dr Macon, GA, 31204, USA",02/06/2020  09:12 AM,02/10/2020  04:57 PM,07/14/2020  01:18 PM,159.1708333
PH,Archived,ADS: Garbage Cart,"118 Lamar St Macon, GA, 31204, USA",02/06/2020  12:49 PM,02/06/2020  12:49 PM,02/06/2020  12:50 PM,0.000694444
PH,Archived,ADS: Garbage Cart,"112 Lamar St Macon, GA, 31204, USA",02/06/2020  12:52 PM,02/06/2020  12:52 PM,02/06/2020  12:55 PM,0.002083333
V,Archived,P-WORKS: Pot hole,"Pio Nono Ave Macon, GA, 31204, USA",02/06/2020  11:17 PM,02/10/2020  07:28 AM,02/10/2020  03:53 PM,3.691666667
,Archived,P-WORKS: Pot hole,"3325 Stinsonville Rd Macon 31204, United States",02/07/2020  06:30 AM,02/10/2020  07:28 AM,02/10/2020  03:56 PM,3.393055556
,Archived,S-WASTE: Furniture/Appliances,"3058 General Lee Rd Macon, GA, 31204, USA",02/08/2020  10:01 AM,02/10/2020  04:52 PM,02/20/2020  04:37 PM,12.275
V,Archived,ADS: Garbage Cart Replacement,"145 Buckingham Pl Macon, GA, 31204, USA",02/08/2020  03:04 PM,02/10/2020  11:04 AM,02/12/2020  09:13 AM,3.75625
,Archived,S-WASTE: Furniture/Appliances,"2767 Pierce Dr S Macon, GA, 31204, USA",02/09/2020  09:27 AM,02/10/2020  04:47 PM,03/10/2020  05:45 PM,30.34583333
,Archived,ADS: Garbage Cart Replacement,"3481 Hillcrest Ave Macon, GA, 31204, USA",02/10/2020  11:56 AM,02/10/2020  12:04 PM,02/21/2020  09:43 AM,10.90763889
V,Archived,P-WORKS: Right-of-Way,"Ingleside Ave & Rogers Ave Macon, GA, 31204, USA",02/10/2020  01:45 PM,02/10/2020  02:05 PM,02/11/2020  05:24 PM,1.152083333
V,Archived,BEAUTIFICATION: Tree - Diseased and /or Dead,"Corbin Ave Macon, GA, 31204, USA",02/10/2020  02:54 PM,02/10/2020  02:55 PM,08/24/2020  08:15 AM,195.7229167
,Archived,ADS: Garbage Cart Replacement,"797 Malvern Hill Dr Macon, GA, 31204, USA",02/10/2020  03:20 PM,02/11/2020  12:49 PM,03/02/2020  09:44 AM,20.76666667
,Archived,ADS: Recycling Cart,"797 Malvern Hill Dr Macon, GA, 31204, USA",02/10/2020  03:22 PM,02/11/2020  12:50 PM,03/02/2020  09:42 AM,20.76388889
,Archived,P-WORKS: Road Scraping,"2501-2509 Rockbridge Rd Macon, GA, 31204, USA",02/10/2020  05:34 PM,02/11/2020  07:01 AM,02/11/2020  05:25 PM,0.99375
V,Archived,FACILITIES MGMT: Lighting,"182 Pio Nono Ave Macon 31204, United States",02/10/2020  10:36 PM,02/11/2020  08:09 AM,02/28/2020  08:06 AM,17.39583333
,Open,PROPERTY MAINT - Abandoned/ Inoperable/Junk Cars or Vehicles,"2501-2537 English Ave Macon, GA, 31204, USA",02/11/2020  11:33 AM, , ,#VALUE!
,Archived,S-WASTE: Illegal dumping,"1440 Bankston Ave Macon, GA, 31204, USA",02/11/2020  11:52 AM,02/11/2020  03:47 PM,02/13/2020  04:27 PM,2.190972222
,Archived,P-WORKS: Pot hole,"Hillcrest Ave Macon, GA, 31204, USA",02/12/2020  07:26 AM,02/12/2020  07:26 AM,02/12/2020  12:06 PM,0.194444444
,Archived,PROPERTY MAINT - COMMERCIAL,"2690 Riverside Dr Macon, GA, 31204, USA",02/12/2020  09:04 AM,05/29/2020  07:41 AM,06/16/2020  07:08 AM,124.9194444
V,Archived,P-WORKS: Right-of-Way,"306 Rogers Ave Macon, GA, 31204, USA",02/12/2020  10:35 AM,02/12/2020  11:18 AM,02/13/2020  05:20 PM,1.28125
,Archived,S-WASTE: Illegal dumping,"2734 Beech Ave Macon, GA, 31204, USA",02/12/2020  12:39 PM,02/12/2020  04:30 PM,02/25/2020  10:17 AM,12.90138889
,Archived,P-WORKS: Cut Right-Of-Way,"Toole Dr Macon, GA, 31204, USA",02/12/2020  02:12 PM,02/12/2020  02:12 PM,02/13/2020  05:03 PM,1.11875
PH,Archived,S-WASTE: Illegal dumping,"1870 Fifth Ave W Macon 31201, United States",02/12/2020  02:27 PM,02/12/2020  04:24 PM,02/13/2020  03:54 PM,1.060416667
,Archived,Animal Welfare: Nuisance,"790 Claburn Rd Macon, GA, 31204, USA",02/12/2020  07:05 PM, ,07/07/2020  11:46 AM,145.6951389
,Archived,P-WORKS: Litter,"Hillcrest Ave Macon, GA, 31204, USA",02/13/2020  10:57 AM,02/13/2020  10:57 AM,02/13/2020  11:00 AM,0.002083333
,Archived,ADS: Garbage Cart Replacement,"3030 Hillcrest Ave Macon, GA, 31204, USA",02/14/2020  11:04 AM,02/14/2020  11:21 AM,02/21/2020  09:48 AM,6.947222222
,Archived,ADS: Garbage Cart,"1187 Winton Ave Macon, GA, 31204, USA",02/14/2020  03:30 PM,02/14/2020  03:34 PM,02/21/2020  09:50 AM,6.763888889
,Archived,ADS: Recycling Cart,"1187 Winton Ave Macon, GA, 31204, USA",02/14/2020  04:16 PM,02/17/2020  10:43 AM,02/21/2020  09:50 AM,6.731944444
,Archived,P-WORKS: Pot hole,"814 Pierce Ave Macon, GA, 31204, USA",02/17/2020  10:05 AM,02/17/2020  10:11 AM,02/24/2020  05:11 PM,7.295833333
PH,Archived,P-WORKS: Pot hole,"436 Pursley St Macon, GA, 31201, USA",02/17/2020  10:10 AM,02/17/2020  10:11 AM,02/18/2020  05:01 PM,1.285416667
,Archived,ADS: Recycling Missed Pick-up,"741 Woodridge Dr Macon, GA, 31204, USA",02/17/2020  12:32 PM,02/17/2020  01:15 PM,03/03/2020  02:42 PM,15.09027778
V,Archived,ADS: Garbage Cart,"350 Tiny Pl Macon, GA, 31204, USA",02/17/2020  01:21 PM,02/17/2020  01:28 PM,02/21/2020  09:57 AM,3.858333333
V,Archived,ADS: Recycling Cart,"350 Tiny Pl Macon, GA, 31204, USA",02/17/2020  01:22 PM,02/17/2020  01:25 PM,02/21/2020  09:59 AM,3.859027778
,Archived,P-WORKS: Litter,"Dannenberg Ave Macon, GA, 31201, USA",02/17/2020  01:39 PM,02/17/2020  01:39 PM,02/17/2020  01:40 PM,0.000694444
,Archived,P-WORKS: Pot hole,"Cherry Ave & Winton Ave Macon, GA, 31204, USA",02/18/2020  10:17 AM,02/18/2020  11:47 AM,02/19/2020  11:01 AM,1.030555556
,Archived,P-WORKS: Pot hole,"Edna Place Rd Macon, GA, 31204, USA",02/18/2020  10:17 AM,02/18/2020  10:17 AM,02/24/2020  05:07 PM,6.284722222
,Archived,S-WASTE: Furniture/Appliances,"2721 Cowan Dr Macon, GA, 31204, USA",02/18/2020  10:49 AM,02/18/2020  11:11 AM,02/24/2020  01:05 PM,6.094444444
,Archived,PROPERTY MAINT - Yards\Premises OR Vacant lot,"2713 Cowan Dr Macon, GA, 31204, USA",02/18/2020  10:52 AM,02/27/2020  01:42 PM,02/27/2020  01:43 PM,9.11875
,Archived,P-WORKS: Streets,"2600 Cherry Ave Macon, GA, 31204, USA",02/18/2020  10:53 AM,02/18/2020  11:51 AM,03/05/2020  07:41 AM,15.86666667
,Archived,P-WORKS: Street/Asphalt,"2714 Cowan Dr Macon, GA, 31204, USA",02/18/2020  10:55 AM,04/16/2020  04:35 PM,05/11/2020  11:23 AM,83.01944444
,Archived,ADS: Recycling Missed Pick-up,"2548 N Nancelon Cir Macon, GA, 31204, USA",02/18/2020  03:50 PM,02/18/2020  04:01 PM,03/03/2020  02:47 PM,13.95625
V,Archived,ADS: Garbage Cart,"350 Tiny Pl Macon, GA, 31204, USA",02/19/2020  12:04 PM,02/19/2020  02:20 PM,02/21/2020  09:57 AM,1.911805556
,Archived,ADS: Recycling Cart,"441 Northminster Dr Macon 31204, United States",02/20/2020  02:52 PM,02/21/2020  10:38 AM,03/12/2020  01:30 PM,20.94305556
